label,class_name,total_groups,train_groups,val_groups,train_samples,val_samples,validation_status,segment,correct,recall,actual_training_exposures_to_selected_epoch
438,0438,229,206,23,207,23,covered_noisy_labels,head,16,0.695652186870575,1578
439,0439,220,198,22,198,22,covered_noisy_labels,head,18,0.8181818127632141,1418
440,0440,188,169,19,169,19,covered_noisy_labels,head,17,0.8947368264198303,1373
441,0441,213,192,21,193,21,covered_noisy_labels,head,14,0.6666666865348816,1468
442,0442,182,164,18,164,18,covered_noisy_labels,head,13,0.7222222089767456,1443
443,0443,169,152,17,152,17,covered_noisy_labels,head,15,0.8823529481887817,1338
444,0444,192,173,19,173,19,covered_noisy_labels,head,18,0.9473684430122375,1456
445,0445,195,175,20,176,20,covered_noisy_labels,head,16,0.800000011920929,1392
446,0446,228,205,23,205,23,covered_noisy_labels,head,14,0.6086956262588501,1566
447,0447,194,175,19,175,19,covered_noisy_labels,head,18,0.9473684430122375,1512
448,0448,244,220,24,221,24,covered_noisy_labels,head,22,0.9166666865348816,1654
449,0449,198,178,20,178,20,covered_noisy_labels,head,20,1.0,1400
450,0450,242,218,24,218,24,covered_noisy_labels,head,14,0.5833333134651184,1563
451,0451,238,214,24,214,24,covered_noisy_labels,head,15,0.625,1572
452,0452,179,161,18,161,18,covered_noisy_labels,head,14,0.7777777910232544,1378
453,0453,179,161,18,161,18,covered_noisy_labels,head,15,0.8333333134651184,1336
454,0454,233,210,23,210,23,covered_noisy_labels,head,19,0.8260869383811951,1576
455,0455,193,174,19,174,19,covered_noisy_labels,head,17,0.8947368264198303,1409
456,0456,241,217,24,218,24,covered_noisy_labels,head,11,0.4583333432674408,1669
457,0457,238,214,24,215,25,covered_noisy_labels,head,19,0.7599999904632568,1583
458,0458,139,125,14,125,14,covered_noisy_labels,head,7,0.5,1213
459,0459,183,165,18,165,19,covered_noisy_labels,head,15,0.7894737124443054,1335
460,0460,232,209,23,209,23,covered_noisy_labels,head,14,0.6086956262588501,1529
461,0461,217,195,22,195,22,covered_noisy_labels,head,21,0.9545454382896423,1516
462,0462,231,208,23,208,23,covered_noisy_labels,head,21,0.9130434989929199,1549
463,0463,217,195,22,195,22,covered_noisy_labels,head,12,0.5454545617103577,1491
464,0464,183,165,18,165,18,covered_noisy_labels,head,13,0.7222222089767456,1378
465,0465,196,176,20,176,20,covered_noisy_labels,head,19,0.949999988079071,1416
466,0466,217,195,22,195,22,covered_noisy_labels,head,17,0.7727272510528564,1550
467,0467,195,175,20,175,20,covered_noisy_labels,head,4,0.20000000298023224,1401
468,0468,217,195,22,196,22,covered_noisy_labels,head,22,1.0,1515
469,0469,232,209,23,209,23,covered_noisy_labels,head,19,0.8260869383811951,1549
470,0470,197,177,20,177,20,covered_noisy_labels,head,18,0.8999999761581421,1355
471,0471,212,191,21,193,21,covered_noisy_labels,head,17,0.8095238208770752,1497
472,0472,242,218,24,218,24,covered_noisy_labels,head,19,0.7916666865348816,1595
473,0473,235,211,24,211,24,covered_noisy_labels,head,14,0.5833333134651184,1506
474,0474,163,147,16,147,16,covered_noisy_labels,head,14,0.875,1319
475,0475,192,173,19,173,19,covered_noisy_labels,head,7,0.3684210479259491,1429
