label,class_name,total_groups,train_groups,val_groups,train_samples,val_samples,validation_status,segment,correct,recall,actual_training_exposures_to_selected_epoch
108,0108,169,152,17,153,17,covered_noisy_labels,head,15,0.8823529481887817,1224
109,0109,236,212,24,212,24,covered_noisy_labels,head,22,0.9166666865348816,1696
110,0110,220,198,22,199,22,covered_noisy_labels,head,20,0.9090909361839294,1592
111,0111,222,200,22,201,22,covered_noisy_labels,head,5,0.22727273404598236,1608
112,0112,234,211,23,212,23,covered_noisy_labels,head,19,0.8260869383811951,1696
113,0113,181,163,18,163,18,covered_noisy_labels,head,18,1.0,1304
114,0114,58,52,6,52,6,covered_noisy_labels,middle,3,0.5,416
115,0115,196,176,20,176,20,covered_noisy_labels,head,19,0.949999988079071,1408
116,0116,194,175,19,176,19,covered_noisy_labels,head,11,0.5789473652839661,1408
117,0117,227,204,23,204,23,covered_noisy_labels,head,15,0.6521739363670349,1632
118,0118,176,158,18,158,18,covered_noisy_labels,head,6,0.3333333432674408,1264
119,0119,173,156,17,156,17,covered_noisy_labels,head,17,1.0,1248
120,0120,243,219,24,219,24,covered_noisy_labels,head,21,0.875,1752
121,0121,178,160,18,160,18,covered_noisy_labels,head,15,0.8333333134651184,1280
122,0122,168,151,17,151,17,covered_noisy_labels,head,14,0.8235294222831726,1208
123,0123,193,174,19,175,19,covered_noisy_labels,head,16,0.8421052694320679,1400
124,0124,233,210,23,211,23,covered_noisy_labels,head,22,0.95652174949646,1688
125,0125,219,197,22,197,22,covered_noisy_labels,head,20,0.9090909361839294,1576
126,0126,231,208,23,208,24,covered_noisy_labels,head,14,0.5833333134651184,1664
127,0127,232,209,23,211,23,covered_noisy_labels,head,19,0.8260869383811951,1688
128,0128,166,149,17,149,17,covered_noisy_labels,head,12,0.7058823704719543,1192
129,0129,170,153,17,156,17,covered_noisy_labels,head,15,0.8823529481887817,1248
130,0130,245,221,24,221,24,covered_noisy_labels,head,11,0.4583333432674408,1768
131,0131,242,218,24,220,24,covered_noisy_labels,head,22,0.9166666865348816,1760
132,0132,170,153,17,156,17,covered_noisy_labels,head,13,0.7647058963775635,1248
133,0133,239,215,24,217,24,covered_noisy_labels,head,21,0.875,1736
134,0134,189,170,19,175,19,covered_noisy_labels,head,14,0.7368420958518982,1400
135,0135,199,179,20,179,20,covered_noisy_labels,head,11,0.550000011920929,1432
136,0136,230,207,23,207,23,covered_noisy_labels,head,20,0.8695651888847351,1656
137,0137,161,145,16,145,16,covered_noisy_labels,head,15,0.9375,1160
138,0138,177,159,18,160,18,covered_noisy_labels,head,16,0.8888888955116272,1280
139,0139,218,196,22,196,22,covered_noisy_labels,head,13,0.5909090638160706,1568
140,0140,215,193,22,195,23,covered_noisy_labels,head,16,0.695652186870575,1560
141,0141,189,170,19,170,19,covered_noisy_labels,head,4,0.21052631735801697,1360
142,0142,239,215,24,216,24,covered_noisy_labels,head,15,0.625,1728
143,0143,196,176,20,176,20,covered_noisy_labels,head,18,0.8999999761581421,1408
144,0144,159,143,16,143,16,covered_noisy_labels,head,9,0.5625,1144
145,0145,91,82,9,82,9,covered_noisy_labels,middle,2,0.2222222238779068,656
146,0146,220,198,22,199,22,covered_noisy_labels,head,20,0.9090909361839294,1592
147,0147,189,170,19,170,19,covered_noisy_labels,head,16,0.8421052694320679,1360
148,0148,171,154,17,154,17,covered_noisy_labels,head,10,0.5882353186607361,1232
149,0149,236,212,24,212,24,covered_noisy_labels,head,19,0.7916666865348816,1696
150,0150,221,199,22,199,22,covered_noisy_labels,head,21,0.9545454382896423,1592
151,0151,195,175,20,175,20,covered_noisy_labels,head,13,0.6499999761581421,1400
152,0152,156,140,16,140,16,covered_noisy_labels,head,8,0.5,1120
153,0153,180,162,18,164,19,covered_noisy_labels,head,16,0.8421052694320679,1312
154,0154,159,143,16,144,16,covered_noisy_labels,head,15,0.9375,1152
155,0155,222,200,22,202,22,covered_noisy_labels,head,14,0.6363636255264282,1616
156,0156,224,202,22,202,22,covered_noisy_labels,head,20,0.9090909361839294,1616
157,0157,236,212,24,212,24,covered_noisy_labels,head,18,0.75,1696
158,0158,221,199,22,199,22,covered_noisy_labels,head,11,0.5,1592
159,0159,188,169,19,171,19,covered_noisy_labels,head,19,1.0,1368
160,0160,238,214,24,214,24,covered_noisy_labels,head,23,0.9583333134651184,1712
161,0161,178,160,18,160,18,covered_noisy_labels,head,15,0.8333333134651184,1280
162,0162,233,210,23,210,23,covered_noisy_labels,head,12,0.52173912525177,1680
163,0163,153,138,15,138,15,covered_noisy_labels,head,11,0.7333333492279053,1104
164,0164,227,204,23,204,23,covered_noisy_labels,head,18,0.782608687877655,1632
165,0165,223,201,22,202,22,covered_noisy_labels,head,22,1.0,1616
166,0166,196,176,20,177,20,covered_noisy_labels,head,13,0.6499999761581421,1416
167,0167,227,204,23,204,23,covered_noisy_labels,head,12,0.52173912525177,1632
168,0168,239,215,24,215,24,covered_noisy_labels,head,13,0.5416666865348816,1720
169,0169,234,211,23,211,23,covered_noisy_labels,head,21,0.9130434989929199,1688
170,0170,187,168,19,168,19,covered_noisy_labels,head,16,0.8421052694320679,1344
171,0171,246,221,25,222,25,covered_noisy_labels,head,12,0.47999998927116394,1776
172,0172,246,221,25,221,25,covered_noisy_labels,head,8,0.3199999928474426,1768
173,0173,211,190,21,191,22,covered_noisy_labels,head,22,1.0,1528
174,0174,194,175,19,176,19,covered_noisy_labels,head,12,0.6315789222717285,1408
175,0175,212,191,21,192,21,covered_noisy_labels,head,18,0.8571428656578064,1536
176,0176,165,149,16,149,16,covered_noisy_labels,head,15,0.9375,1192
177,0177,221,199,22,199,22,covered_noisy_labels,head,14,0.6363636255264282,1592
178,0178,168,151,17,151,17,covered_noisy_labels,head,12,0.7058823704719543,1208
179,0179,224,202,22,202,22,covered_noisy_labels,head,8,0.3636363744735718,1616
180,0180,231,208,23,209,23,covered_noisy_labels,head,21,0.9130434989929199,1672
181,0181,228,205,23,205,23,covered_noisy_labels,head,13,0.5652173757553101,1640
182,0182,228,205,23,208,25,covered_noisy_labels,head,20,0.800000011920929,1664
183,0183,5,4,1,4,1,covered_noisy_labels,tail,0,0.0,32
184,0184,237,213,24,214,24,covered_noisy_labels,head,23,0.9583333134651184,1712
185,0185,166,149,17,150,17,covered_noisy_labels,head,15,0.8823529481887817,1200
186,0186,177,159,18,160,18,covered_noisy_labels,head,13,0.7222222089767456,1280
187,0187,189,170,19,170,19,covered_noisy_labels,head,8,0.42105263471603394,1360
188,0188,182,164,18,164,18,covered_noisy_labels,head,6,0.3333333432674408,1312
189,0189,187,168,19,168,19,covered_noisy_labels,head,12,0.6315789222717285,1344
190,0190,236,212,24,213,24,covered_noisy_labels,head,23,0.9583333134651184,1704
191,0191,247,222,25,222,25,covered_noisy_labels,head,19,0.7599999904632568,1776
192,0192,228,205,23,205,23,covered_noisy_labels,head,22,0.95652174949646,1640
193,0193,167,150,17,150,17,covered_noisy_labels,head,16,0.9411764740943909,1200
194,0194,215,193,22,193,22,covered_noisy_labels,head,16,0.7272727489471436,1544
195,0195,197,177,20,177,20,covered_noisy_labels,head,18,0.8999999761581421,1416
196,0196,244,220,24,221,24,covered_noisy_labels,head,3,0.125,1768
197,0197,167,150,17,150,17,covered_noisy_labels,head,11,0.6470588445663452,1200
198,0198,241,217,24,217,24,covered_noisy_labels,head,21,0.875,1736
199,0199,231,208,23,208,23,covered_noisy_labels,head,20,0.8695651888847351,1664
200,0200,186,167,19,167,19,covered_noisy_labels,head,18,0.9473684430122375,1336
201,0201,244,220,24,220,24,covered_noisy_labels,head,22,0.9166666865348816,1760
202,0202,232,209,23,209,23,covered_noisy_labels,head,17,0.739130437374115,1672
203,0203,242,218,24,218,24,covered_noisy_labels,head,15,0.625,1744
204,0204,216,194,22,194,22,covered_noisy_labels,head,16,0.7272727489471436,1552
205,0205,163,147,16,147,16,covered_noisy_labels,head,11,0.6875,1176
206,0206,246,221,25,222,25,covered_noisy_labels,head,21,0.8399999737739563,1776
207,0207,237,213,24,213,24,covered_noisy_labels,head,20,0.8333333134651184,1704
208,0208,170,153,17,153,17,covered_noisy_labels,head,14,0.8235294222831726,1224
209,0209,177,159,18,159,19,covered_noisy_labels,head,15,0.7894737124443054,1272
210,0210,180,162,18,162,18,covered_noisy_labels,head,16,0.8888888955116272,1296
211,0211,185,167,18,167,18,covered_noisy_labels,head,13,0.7222222089767456,1336
212,0212,161,145,16,145,16,covered_noisy_labels,head,14,0.875,1160
213,0213,180,162,18,162,18,covered_noisy_labels,head,6,0.3333333432674408,1296
214,0214,197,177,20,178,20,covered_noisy_labels,head,17,0.8500000238418579,1424
215,0215,224,202,22,202,22,covered_noisy_labels,head,20,0.9090909361839294,1616
216,0216,176,158,18,158,18,covered_noisy_labels,head,7,0.3888888955116272,1264
217,0217,242,218,24,220,24,covered_noisy_labels,head,20,0.8333333134651184,1760
218,0218,221,199,22,200,22,covered_noisy_labels,head,13,0.5909090638160706,1600
219,0219,192,173,19,174,19,covered_noisy_labels,head,15,0.7894737124443054,1392
220,0220,213,192,21,193,21,covered_noisy_labels,head,10,0.4761904776096344,1544
221,0221,191,172,19,172,19,covered_noisy_labels,head,14,0.7368420958518982,1376
222,0222,163,147,16,148,16,covered_noisy_labels,head,16,1.0,1184
223,0223,216,194,22,194,22,covered_noisy_labels,head,21,0.9545454382896423,1552
224,0224,220,198,22,198,22,covered_noisy_labels,head,16,0.7272727489471436,1584
225,0225,155,139,16,140,16,covered_noisy_labels,head,10,0.625,1120
226,0226,221,199,22,202,22,covered_noisy_labels,head,17,0.7727272510528564,1616
227,0227,227,204,23,204,23,covered_noisy_labels,head,23,1.0,1632
228,0228,226,203,23,204,23,covered_noisy_labels,head,18,0.782608687877655,1632
229,0229,163,147,16,147,16,covered_noisy_labels,head,10,0.625,1176
230,0230,217,195,22,195,22,covered_noisy_labels,head,19,0.8636363744735718,1560
231,0231,166,149,17,149,17,covered_noisy_labels,head,14,0.8235294222831726,1192
232,0232,199,179,20,179,20,covered_noisy_labels,head,2,0.10000000149011612,1432
233,0233,230,207,23,207,23,covered_noisy_labels,head,17,0.739130437374115,1656
234,0234,231,208,23,208,23,covered_noisy_labels,head,20,0.8695651888847351,1664
235,0235,225,203,22,203,22,covered_noisy_labels,head,16,0.7272727489471436,1624
236,0236,218,196,22,196,22,covered_noisy_labels,head,6,0.27272728085517883,1568
237,0237,151,136,15,136,15,covered_noisy_labels,head,10,0.6666666865348816,1088
238,0238,181,163,18,163,18,covered_noisy_labels,head,5,0.2777777910232544,1304
239,0239,221,199,22,199,22,covered_noisy_labels,head,18,0.8181818127632141,1592
240,0240,234,211,23,214,23,covered_noisy_labels,head,23,1.0,1712
241,0241,178,160,18,160,18,covered_noisy_labels,head,15,0.8333333134651184,1280
242,0242,186,167,19,167,19,covered_noisy_labels,head,17,0.8947368264198303,1336
243,0243,239,215,24,215,24,covered_noisy_labels,head,10,0.4166666567325592,1720
244,0244,172,155,17,156,17,covered_noisy_labels,head,13,0.7647058963775635,1248
245,0245,188,169,19,170,19,covered_noisy_labels,head,15,0.7894737124443054,1360
246,0246,239,215,24,215,24,covered_noisy_labels,head,6,0.25,1720
247,0247,223,201,22,201,22,covered_noisy_labels,head,15,0.6818181872367859,1608
248,0248,244,220,24,220,24,covered_noisy_labels,head,23,0.9583333134651184,1760
249,0249,191,172,19,173,19,covered_noisy_labels,head,15,0.7894737124443054,1384
250,0250,190,171,19,173,19,covered_noisy_labels,head,17,0.8947368264198303,1384
251,0251,155,139,16,139,16,covered_noisy_labels,head,16,1.0,1112
252,0252,231,208,23,208,23,covered_noisy_labels,head,20,0.8695651888847351,1664
253,0253,227,204,23,204,23,covered_noisy_labels,head,22,0.95652174949646,1632
254,0254,188,169,19,170,19,covered_noisy_labels,head,13,0.6842105388641357,1360
255,0255,172,155,17,155,17,covered_noisy_labels,head,14,0.8235294222831726,1240
256,0256,158,142,16,142,16,covered_noisy_labels,head,12,0.75,1136
257,0257,230,207,23,207,23,covered_noisy_labels,head,17,0.739130437374115,1656
258,0258,194,175,19,175,19,covered_noisy_labels,head,14,0.7368420958518982,1400
259,0259,239,215,24,216,24,covered_noisy_labels,head,18,0.75,1728
260,0260,219,197,22,197,22,covered_noisy_labels,head,18,0.8181818127632141,1576
261,0261,241,217,24,217,25,covered_noisy_labels,head,25,1.0,1736
262,0262,213,192,21,193,21,covered_noisy_labels,head,16,0.761904776096344,1544
263,0263,161,145,16,145,16,covered_noisy_labels,head,14,0.875,1160
264,0264,158,142,16,142,16,covered_noisy_labels,head,2,0.125,1136
265,0265,227,204,23,204,23,covered_noisy_labels,head,5,0.21739129722118378,1632
266,0266,173,156,17,157,17,covered_noisy_labels,head,13,0.7647058963775635,1256
267,0267,246,221,25,221,25,covered_noisy_labels,head,23,0.9200000166893005,1768
268,0268,177,159,18,159,18,covered_noisy_labels,head,8,0.4444444477558136,1272
269,0269,232,209,23,212,23,covered_noisy_labels,head,19,0.8260869383811951,1696
270,0270,163,147,16,147,16,covered_noisy_labels,head,2,0.125,1176
271,0271,188,169,19,169,19,covered_noisy_labels,head,15,0.7894737124443054,1352
272,0272,150,135,15,136,15,covered_noisy_labels,head,9,0.6000000238418579,1088
273,0273,172,155,17,156,17,covered_noisy_labels,head,12,0.7058823704719543,1248
274,0274,159,143,16,143,16,covered_noisy_labels,head,6,0.375,1144
275,0275,164,148,16,148,16,covered_noisy_labels,head,12,0.75,1184
276,0276,243,219,24,219,24,covered_noisy_labels,head,23,0.9583333134651184,1752
277,0277,237,213,24,214,24,covered_noisy_labels,head,23,0.9583333134651184,1712
278,0278,162,146,16,146,16,covered_noisy_labels,head,12,0.75,1168
279,0279,226,203,23,203,23,covered_noisy_labels,head,17,0.739130437374115,1624
280,0280,150,135,15,136,15,covered_noisy_labels,head,11,0.7333333492279053,1088
281,0281,196,176,20,176,20,covered_noisy_labels,head,18,0.8999999761581421,1408
282,0282,183,165,18,165,18,covered_noisy_labels,head,16,0.8888888955116272,1320
283,0283,221,199,22,199,22,covered_noisy_labels,head,22,1.0,1592
284,0284,152,137,15,137,15,covered_noisy_labels,head,8,0.5333333611488342,1096
285,0285,159,143,16,144,16,covered_noisy_labels,head,14,0.875,1152
286,0286,239,215,24,215,24,covered_noisy_labels,head,16,0.6666666865348816,1720
287,0287,236,212,24,212,25,covered_noisy_labels,head,22,0.8799999952316284,1696
288,0288,229,206,23,207,23,covered_noisy_labels,head,21,0.9130434989929199,1656
289,0289,222,200,22,200,22,covered_noisy_labels,head,22,1.0,1600
290,0290,217,195,22,196,22,covered_noisy_labels,head,14,0.6363636255264282,1568
291,0291,161,145,16,145,16,covered_noisy_labels,head,12,0.75,1160
292,0292,223,201,22,201,22,covered_noisy_labels,head,12,0.5454545617103577,1608
293,0293,228,205,23,205,23,covered_noisy_labels,head,21,0.9130434989929199,1640
294,0294,194,175,19,175,19,covered_noisy_labels,head,17,0.8947368264198303,1400
295,0295,236,212,24,212,24,covered_noisy_labels,head,21,0.875,1696
296,0296,197,177,20,177,20,covered_noisy_labels,head,17,0.8500000238418579,1416
297,0297,212,191,21,192,21,covered_noisy_labels,head,19,0.9047619104385376,1536
298,0298,193,174,19,174,19,covered_noisy_labels,head,17,0.8947368264198303,1392
299,0299,157,141,16,141,16,covered_noisy_labels,head,16,1.0,1128
300,0300,227,204,23,205,23,covered_noisy_labels,head,17,0.739130437374115,1640
301,0301,165,149,16,149,16,covered_noisy_labels,head,16,1.0,1192
302,0302,239,215,24,215,24,covered_noisy_labels,head,23,0.9583333134651184,1720
303,0303,220,198,22,198,22,covered_noisy_labels,head,13,0.5909090638160706,1584
304,0304,145,131,14,131,14,covered_noisy_labels,head,5,0.3571428656578064,1048
305,0305,31,28,3,28,3,covered_noisy_labels,middle,0,0.0,224
306,0306,222,200,22,200,22,covered_noisy_labels,head,20,0.9090909361839294,1600
307,0307,175,157,18,159,18,covered_noisy_labels,head,3,0.1666666716337204,1272
308,0308,172,155,17,155,17,covered_noisy_labels,head,3,0.1764705926179886,1240
309,0309,193,174,19,177,20,covered_noisy_labels,head,15,0.75,1416
310,0310,230,207,23,207,23,covered_noisy_labels,head,12,0.52173912525177,1656
311,0311,165,149,16,149,16,covered_noisy_labels,head,14,0.875,1192
312,0312,177,159,18,159,18,covered_noisy_labels,head,14,0.7777777910232544,1272
313,0313,189,170,19,170,19,covered_noisy_labels,head,8,0.42105263471603394,1360
314,0314,219,197,22,198,22,covered_noisy_labels,head,8,0.3636363744735718,1584
315,0315,197,177,20,177,20,covered_noisy_labels,head,16,0.800000011920929,1416
316,0316,218,196,22,196,22,covered_noisy_labels,head,15,0.6818181872367859,1568
317,0317,153,138,15,138,15,covered_noisy_labels,head,11,0.7333333492279053,1104
318,0318,119,107,12,107,12,covered_noisy_labels,head,1,0.0833333358168602,856
319,0319,216,194,22,194,22,covered_noisy_labels,head,15,0.6818181872367859,1552
320,0320,240,216,24,216,24,covered_noisy_labels,head,20,0.8333333134651184,1728
321,0321,188,169,19,169,19,covered_noisy_labels,head,17,0.8947368264198303,1352
322,0322,188,169,19,169,19,covered_noisy_labels,head,19,1.0,1352
323,0323,196,176,20,176,20,covered_noisy_labels,head,19,0.949999988079071,1408
324,0324,124,112,12,112,12,covered_noisy_labels,head,1,0.0833333358168602,896
325,0325,200,180,20,180,20,covered_noisy_labels,head,20,1.0,1440
326,0326,188,169,19,170,19,covered_noisy_labels,head,12,0.6315789222717285,1360
327,0327,247,222,25,222,25,covered_noisy_labels,head,17,0.6800000071525574,1776
328,0328,190,171,19,172,19,covered_noisy_labels,head,18,0.9473684430122375,1376
329,0329,235,211,24,211,24,covered_noisy_labels,head,18,0.75,1688
330,0330,79,71,8,71,8,covered_noisy_labels,middle,4,0.5,568
331,0331,232,209,23,209,24,covered_noisy_labels,head,18,0.75,1672
332,0332,169,152,17,153,17,covered_noisy_labels,head,13,0.7647058963775635,1224
333,0333,187,168,19,168,19,covered_noisy_labels,head,15,0.7894737124443054,1344
334,0334,198,178,20,179,21,covered_noisy_labels,head,17,0.8095238208770752,1432
335,0335,158,142,16,142,16,covered_noisy_labels,head,9,0.5625,1136
336,0336,165,149,16,149,16,covered_noisy_labels,head,12,0.75,1192
337,0337,171,154,17,155,17,covered_noisy_labels,head,17,1.0,1240
338,0338,199,179,20,179,20,covered_noisy_labels,head,19,0.949999988079071,1432
339,0339,235,211,24,211,24,covered_noisy_labels,head,19,0.7916666865348816,1688
340,0340,200,180,20,180,20,covered_noisy_labels,head,17,0.8500000238418579,1440
341,0341,149,134,15,136,15,covered_noisy_labels,head,14,0.9333333373069763,1088
342,0342,234,211,23,211,23,covered_noisy_labels,head,20,0.8695651888847351,1688
343,0343,179,161,18,161,18,covered_noisy_labels,head,14,0.7777777910232544,1288
344,0344,227,204,23,204,23,covered_noisy_labels,head,16,0.695652186870575,1632
345,0345,191,172,19,172,19,covered_noisy_labels,head,8,0.42105263471603394,1376
346,0346,162,146,16,146,16,covered_noisy_labels,head,12,0.75,1168
347,0347,198,178,20,178,20,covered_noisy_labels,head,16,0.800000011920929,1424
348,0348,215,193,22,194,23,covered_noisy_labels,head,21,0.9130434989929199,1552
349,0349,224,202,22,203,22,covered_noisy_labels,head,16,0.7272727489471436,1624
350,0350,175,157,18,157,18,covered_noisy_labels,head,14,0.7777777910232544,1256
351,0351,229,206,23,208,23,covered_noisy_labels,head,20,0.8695651888847351,1664
352,0352,153,138,15,141,16,covered_noisy_labels,head,11,0.6875,1128
353,0353,200,180,20,180,20,covered_noisy_labels,head,15,0.75,1440
354,0354,215,193,22,193,22,covered_noisy_labels,head,19,0.8636363744735718,1544
355,0355,162,146,16,146,16,covered_noisy_labels,head,12,0.75,1168
356,0356,220,198,22,198,22,covered_noisy_labels,head,21,0.9545454382896423,1584
357,0357,240,216,24,216,24,covered_noisy_labels,head,22,0.9166666865348816,1728
358,0358,193,174,19,174,19,covered_noisy_labels,head,17,0.8947368264198303,1392
359,0359,241,217,24,217,24,covered_noisy_labels,head,9,0.375,1736
360,0360,186,167,19,168,19,covered_noisy_labels,head,16,0.8421052694320679,1344
361,0361,150,135,15,135,15,covered_noisy_labels,head,8,0.5333333611488342,1080
362,0362,238,214,24,214,24,covered_noisy_labels,head,20,0.8333333134651184,1712
363,0363,240,216,24,217,24,covered_noisy_labels,head,21,0.875,1736
364,0364,245,221,24,221,24,covered_noisy_labels,head,2,0.0833333358168602,1768
365,0365,192,173,19,173,19,covered_noisy_labels,head,14,0.7368420958518982,1384
366,0366,236,212,24,212,24,covered_noisy_labels,head,16,0.6666666865348816,1696
367,0367,228,205,23,206,23,covered_noisy_labels,head,22,0.95652174949646,1648
368,0368,218,196,22,197,22,covered_noisy_labels,head,18,0.8181818127632141,1576
369,0369,245,221,24,223,24,covered_noisy_labels,head,19,0.7916666865348816,1784
370,0370,154,139,15,139,15,covered_noisy_labels,head,9,0.6000000238418579,1112
371,0371,173,156,17,156,17,covered_noisy_labels,head,13,0.7647058963775635,1248
372,0372,225,203,22,203,22,covered_noisy_labels,head,11,0.5,1624
373,0373,174,157,17,157,17,covered_noisy_labels,head,11,0.6470588445663452,1256
374,0374,191,172,19,173,19,covered_noisy_labels,head,15,0.7894737124443054,1384
375,0375,155,139,16,139,16,covered_noisy_labels,head,15,0.9375,1112
376,0376,231,208,23,208,23,covered_noisy_labels,head,15,0.6521739363670349,1664
377,0377,184,166,18,166,18,covered_noisy_labels,head,14,0.7777777910232544,1328
378,0378,156,140,16,140,16,covered_noisy_labels,head,9,0.5625,1120
379,0379,154,139,15,139,15,covered_noisy_labels,head,12,0.800000011920929,1112
380,0380,247,222,25,222,25,covered_noisy_labels,head,19,0.7599999904632568,1776
381,0381,187,168,19,169,19,covered_noisy_labels,head,11,0.5789473652839661,1352
382,0382,186,167,19,167,19,covered_noisy_labels,head,15,0.7894737124443054,1336
383,0383,195,175,20,176,20,covered_noisy_labels,head,6,0.30000001192092896,1408
384,0384,174,157,17,157,17,covered_noisy_labels,head,8,0.47058823704719543,1256
385,0385,189,170,19,170,19,covered_noisy_labels,head,12,0.6315789222717285,1360
386,0386,159,143,16,144,16,covered_noisy_labels,head,6,0.375,1152
387,0387,157,141,16,141,16,covered_noisy_labels,head,13,0.8125,1128
388,0388,233,210,23,210,23,covered_noisy_labels,head,15,0.6521739363670349,1680
389,0389,153,138,15,138,15,covered_noisy_labels,head,8,0.5333333611488342,1104
390,0390,221,199,22,199,22,covered_noisy_labels,head,13,0.5909090638160706,1592
391,0391,176,158,18,158,18,covered_noisy_labels,head,16,0.8888888955116272,1264
392,0392,192,173,19,173,19,covered_noisy_labels,head,13,0.6842105388641357,1384
393,0393,180,162,18,163,18,covered_noisy_labels,head,11,0.6111111044883728,1304
394,0394,197,177,20,179,20,covered_noisy_labels,head,16,0.800000011920929,1432
395,0395,221,199,22,203,22,covered_noisy_labels,head,22,1.0,1624
396,0396,222,200,22,201,22,covered_noisy_labels,head,7,0.3181818127632141,1608
397,0397,216,194,22,194,22,covered_noisy_labels,head,15,0.6818181872367859,1552
398,0398,185,167,18,168,18,covered_noisy_labels,head,16,0.8888888955116272,1344
399,0399,215,193,22,193,22,covered_noisy_labels,head,17,0.7727272510528564,1544
400,0400,153,138,15,138,15,covered_noisy_labels,head,7,0.46666666865348816,1104
401,0401,226,203,23,203,23,covered_noisy_labels,head,20,0.8695651888847351,1624
402,0402,246,221,25,221,25,covered_noisy_labels,head,13,0.5199999809265137,1768
403,0403,215,193,22,193,22,covered_noisy_labels,head,11,0.5,1544
404,0404,171,154,17,154,17,covered_noisy_labels,head,12,0.7058823704719543,1232
405,0405,162,146,16,146,16,covered_noisy_labels,head,9,0.5625,1168
406,0406,170,153,17,153,17,covered_noisy_labels,head,17,1.0,1224
407,0407,99,89,10,89,10,covered_noisy_labels,middle,1,0.10000000149011612,712
408,0408,223,201,22,201,22,covered_noisy_labels,head,15,0.6818181872367859,1608
409,0409,177,159,18,161,18,covered_noisy_labels,head,12,0.6666666865348816,1288
410,0410,156,140,16,140,16,covered_noisy_labels,head,13,0.8125,1120
411,0411,228,205,23,205,23,covered_noisy_labels,head,17,0.739130437374115,1640
412,0412,217,195,22,195,22,covered_noisy_labels,head,18,0.8181818127632141,1560
413,0413,22,20,2,20,2,covered_noisy_labels,middle,0,0.0,160
414,0414,177,159,18,159,18,covered_noisy_labels,head,16,0.8888888955116272,1272
415,0415,157,141,16,141,16,covered_noisy_labels,head,16,1.0,1128
416,0416,241,217,24,217,24,covered_noisy_labels,head,14,0.5833333134651184,1736
417,0417,172,155,17,155,17,covered_noisy_labels,head,13,0.7647058963775635,1240
418,0418,150,135,15,135,15,covered_noisy_labels,head,11,0.7333333492279053,1080
419,0419,233,210,23,211,23,covered_noisy_labels,head,16,0.695652186870575,1688
420,0420,188,169,19,169,19,covered_noisy_labels,head,15,0.7894737124443054,1352
421,0421,245,221,24,221,24,covered_noisy_labels,head,23,0.9583333134651184,1768
422,0422,173,156,17,156,17,covered_noisy_labels,head,14,0.8235294222831726,1248
423,0423,225,203,22,203,22,covered_noisy_labels,head,19,0.8636363744735718,1624
424,0424,190,171,19,171,19,covered_noisy_labels,head,9,0.4736842215061188,1368
425,0425,193,174,19,174,19,covered_noisy_labels,head,19,1.0,1392
426,0426,226,203,23,203,23,covered_noisy_labels,head,9,0.3913043439388275,1624
427,0427,247,222,25,222,25,covered_noisy_labels,head,17,0.6800000071525574,1776
428,0428,176,158,18,158,18,covered_noisy_labels,head,14,0.7777777910232544,1264
429,0429,231,208,23,210,23,covered_noisy_labels,head,12,0.52173912525177,1680
430,0430,231,208,23,210,23,covered_noisy_labels,head,20,0.8695651888847351,1680
431,0431,141,127,14,127,14,covered_noisy_labels,head,6,0.4285714328289032,1016
432,0432,227,204,23,206,24,covered_noisy_labels,head,8,0.3333333432674408,1648
433,0433,169,152,17,152,17,covered_noisy_labels,head,17,1.0,1216
434,0434,245,221,24,221,24,covered_noisy_labels,head,21,0.875,1768
435,0435,190,171,19,171,19,covered_noisy_labels,head,16,0.8421052694320679,1368
436,0436,163,147,16,147,16,covered_noisy_labels,head,5,0.3125,1176
